StockCode,Description,Category,AvgUnitPrice,PriceStd,TotalUnitsSold,TotalRevenue,NumInvoices,UniqueCustomers,CountriesSoldTo,AvgQuantityPerInvoice,CustomerPenetration,RevenuePerCustomer,UnitsPerCustomer,InvoicePenetration
22089,PAPER BUNTING VINTAGE PAISLEY,Home Decor,2.92852534562212,0.10204667932016637,3205,8868.7,421,290,10,7.6128266033254155,0.04933650901667234,30.581724137931037,11.051724137931034,0.011387919608320484
22090,PAPER BUNTING RETROSPOT,Home Decor,2.9109358081979892,0.14888639172513105,15333,41953.19,1265,631,20,12.12094861660079,0.10734943858455256,66.48683042789224,24.299524564183834,0.034217858205523546
22091,EMPIRE TISSUE BOX,Storage & Bags,0.8619762845849803,0.4481319775207049,3056,2167.18,242,184,7,12.62809917355372,0.031303164341612795,11.778152173913043,16.608695652173914,0.006546025048013201
22092,BLUE PAISLEY TISSUE BOX,Storage & Bags,0.7626950354609929,0.4270595131370936,934,585.08,133,105,7,7.022556390977444,0.017863218781898605,5.572190476190476,8.895238095238096,0.0035976088073791557
22093,MOTORING TISSUE BOX,Storage & Bags,0.7935632183908046,0.45045526631354005,2344,1385.16,247,179,9,9.489878542510121,0.0304525348758081,7.738324022346369,13.094972067039107,0.006681273499418432
22094,RED RETROSPOT TISSUE BOX,Storage & Bags,0.7970325203252032,0.4507768068017217,3435,2299.6400000000003,232,181,13,14.806034482758621,0.030792786662129975,12.705193370165748,18.977900552486187,0.006275528145202738
22095,LADS ONLY TISSUE BOX,Storage & Bags,0.9173732718894009,0.4155808227146996,3206,3219.36,188,125,2,17.0531914893617,0.021265736645117387,25.75488,25.648,0.005085341772836701
22096,PINK PAISLEY SQUARE TISSUE BOX,Storage & Bags,0.7554802259887006,0.44173588481841974,1657,894.0100000000001,163,129,7,10.16564417177914,0.021946240217761145,6.930310077519381,12.844961240310077,0.004409099515810544
22097,SWALLOW SQUARE TISSUE BOX,Storage & Bags,0.788,0.4294612758418378,2056,1214.22,211,158,10,9.744075829383887,0.026879891119428376,7.68493670886076,13.012658227848101,0.005707484649300766
22098,BOUDOIR SQUARE TISSUE BOX,Storage & Bags,0.8800398406374502,0.48063249828364163,2789,1735.72,231,161,11,12.073593073593074,0.027390268798911193,10.780869565217392,17.322981366459626,0.0062484784549216915
22099,CARAVAN SQUARE TISSUE BOX,Storage & Bags,0.8700425531914894,0.462828998596859,2046,1359.48,214,168,11,9.560747663551401,0.028581150051037767,8.092142857142857,12.178571428571429,0.005788633720143904
22100,SKULLS SQUARE TISSUE BOX,Storage & Bags,0.9882608695652174,0.39788067319277354,954,587.0600000000001,81,71,6,11.777777777777779,0.012078938414426676,8.268450704225353,13.43661971830986,0.002191024912764749
22101,MIRROR MOSAIC VOTIVE HOLDER,Home Decor,1.9476923076923076,0.43197955373099434,1102,1044.1200000000001,49,44,2,22.489795918367346,0.00748553929908132,23.730000000000004,25.045454545454547,0.001325434823771268
22102,MIRROR MOSAIC T-LIGHT HOLDER,Home Decor,1.5745454545454545,0.28792323383761426,1747,1039.35,41,35,3,42.609756097560975,0.005954406260632868,29.695714285714285,49.91428571428571,0.0011090373015228976
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,Home Decor,1.572264150943396,0.2532454078058395,1616,1398.24,50,43,4,32.32,0.007315413405920381,32.51720930232558,37.58139534883721,0.001352484514052314
22104,MIRROR MOSAIC CANDLE PLATE,Kitchen & Dining,1.3195121951219513,0.34082217665163894,1026,694.26,41,31,1,25.024390243902438,0.005273902687989112,22.39548387096774,33.096774193548384,0.0011090373015228976
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,Home Decor,3.875925925925926,1.0237910666479506,613,937.25,26,23,4,23.576923076923077,0.003912895542701599,40.75,26.652173913043477,0.0007032919473072034
22106,MIRROR MOSAIC HURRICANE LAMP,Home Decor,5.800000000000001,1.8774602906205877,427,1171.85,36,29,3,11.86111111111111,0.004933650901667233,40.408620689655166,14.724137931034482,0.0009737888501176661
22107,PIZZA PLATE IN BOX,Kitchen & Dining,3.6517,0.6072941138390174,865,3044.8,185,118,9,4.675675675675675,0.020074855392990813,25.803389830508475,7.330508474576271,0.005004192701993562
22108,PING! MICROWAVE PLATE,Kitchen & Dining,3.1455102040816327,0.9505723302842565,197,537.89,49,34,4,4.020408163265306,0.005784280367471929,15.820294117647059,5.794117647058823,0.001325434823771268
22109,FULL ENGLISH BREAKFAST PLATE,Kitchen & Dining,3.751887254901961,0.5089355051837825,2939,10555.89,389,205,10,7.5552699228791775,0.03487580809799251,51.49214634146341,14.336585365853658,0.010522329519327004
22110,BIRD HOUSE HOT WATER BOTTLE,Kitchen & Dining,2.6920963172804533,0.4778117994531177,1936,4412.51,323,217,9,5.993808049535604,0.036917318815923784,20.334147465437788,8.921658986175116,0.008737049960777949
22111,SCOTTIE DOG HOT WATER BOTTLE,Kitchen & Dining,4.89552715654952,0.18779697725166813,9487,44368.05,1457,717,16,6.511324639670556,0.12198026539639333,61.88012552301256,13.231520223152023,0.03941139873948443
22112,CHOCOLATE HOT WATER BOTTLE,Kitchen & Dining,4.879200779727095,0.26345621795096213,10326,47555.840000000004,1447,631,15,7.136143745680719,0.10734943858455256,75.3658320126783,16.364500792393027,0.03914090183667397
22113,GREY HEART HOT WATER BOTTLE,Kitchen & Dining,3.863320039880359,0.33929544863476946,5909,22032.62,913,488,12,6.472070098576123,0.08302143586253828,45.148811475409836,12.10860655737705,0.024696367226595257
22114,HOT WATER BOTTLE TEA AND SYMPATHY,Kitchen & Dining,4.018526011560694,0.35059560216453156,9325,36269.270000000004,1298,626,18,7.184129429892142,0.10649880911874787,57.938130990415345,14.896166134185304,0.035110497984798074
22115,METAL SIGN EMPIRE TEA,General Gifts,2.1928055555555557,1.0447364642027142,2726,4689.68,350,244,7,7.788571428571428,0.04151071793126914,19.220000000000002,11.172131147540984,0.009467391598366199
22116,METAL SIGN HIS DINNER IS SERVED,General Gifts,1.7031782945736436,1.037016441902053,745,954.19,127,96,4,5.866141732283465,0.016332085743450152,9.939479166666667,7.760416666666667,0.003435310665692878
22117,METAL SIGN HER DINNER IS SERVED,General Gifts,2.8824120603015078,0.36499925426141666,1727,5060.45,196,142,10,8.811224489795919,0.024157876828853352,35.636971830985914,12.161971830985916,0.005301739295085072
22118,JOY WOODEN BLOCK LETTERS,General Gifts,4.728167938931297,1.0094752641116105,785,3561.3300000000004,243,195,5,3.230452674897119,0.03317454916638312,18.26323076923077,4.0256410256410255,0.006573074738294247
22119,PEACE WOODEN BLOCK LETTERS,General Gifts,6.699473684210527,1.2729310010103978,924,5691.36,330,244,7,2.8,0.04151071793126914,23.32524590163934,3.7868852459016393,0.008926397792745273
22120,WELCOME  WOODEN BLOCK LETTERS,General Gifts,9.866377708978327,0.34256097031558436,978,9398.65,316,196,10,3.0949367088607596,0.03334467505954406,47.95229591836735,4.989795918367347,0.008547702128810624
22121,NOEL WOODEN BLOCK LETTERS,General Gifts,5.963501199040768,0.4977335368211021,1462,8640.640000000001,386,303,6,3.7875647668393784,0.051548145627764545,28.51696369636964,4.8250825082508255,0.010441180448483864
22122,SET OF 2 FANCY FONT TEA TOWELS,General Gifts,2.947546012269939,0.03133041799951839,1055,3048.2500000000005,156,113,6,6.762820512820513,0.019224225927186117,26.975663716814164,9.336283185840708,0.00421975168384322
22123,PING MICROWAVE APRON,General Gifts,2.8415789473684208,1.8270440699650972,562,1258.54,91,77,5,6.175824175824176,0.013099693773392311,16.344675324675325,7.298701298701299,0.0024615218155752115
22124,SET OF 2 TEA TOWELS PING MICROWAVE,General Gifts,2.55975,0.7081412560086712,180,425.92,39,29,3,4.615384615384615,0.004933650901667233,14.68689655172414,6.206896551724138,0.001054937920960805
22125,UNION JACK HOT WATER BOTTLE,Kitchen & Dining,5.9261904761904765,0.15291111082241712,613,3544.3500000000004,157,117,4,3.9044585987261144,0.019904729499829875,30.293589743589745,5.239316239316239,0.004246801374124266
22127,PARTY CONES CARNIVAL ASSORTED,Party & Seasonal,1.240065359477124,0.042434108860340644,3475,4035.95,146,128,12,23.801369863013697,0.021776114324600204,31.530859375,27.1484375,0.003949254781032757
22128,PARTY CONES CANDY ASSORTED,Party & Seasonal,1.2411398963730569,0.040165622142231794,3957,4701.15,186,143,15,21.274193548387096,0.02432800272201429,32.875174825174824,27.67132867132867,0.005031242392274609
22129,PARTY CONES CANDY TREE DECORATION,Home Decor,0.8835779816513761,0.2688367359975464,2818,2242.04,106,97,12,26.58490566037736,0.016502211636611093,23.11381443298969,29.051546391752577,0.002867267169790906
22130,PARTY CONE CHRISTMAS DECORATION,Home Decor,0.847,0.01954429416600407,7118,5892.74,358,298,14,19.88268156424581,0.05069751616195985,19.77429530201342,23.885906040268456,0.009683789120614569
22131,FOOD CONTAINER SET 3 LOVE HEART,Home Decor,1.9727392120075047,0.2900155581465364,5032,8976.82,496,276,12,10.14516129032258,0.04695474651241919,32.52471014492753,18.231884057971016,0.013416646379398956
22132,RED LOVE HEART SHAPE CUP,Kitchen & Dining,0.85,0.05404616225340136,3050,2526.98,238,154,14,12.815126050420169,0.026199387546784622,16.40896103896104,19.805194805194805,0.006437826286889015
22133,PINK LOVE HEART SHAPE CUP,Kitchen & Dining,0.8566857142857142,0.08508541058016976,2232,1848.84,171,109,12,13.052631578947368,0.018543722354542363,16.96183486238532,20.477064220183486,0.004625497038058915
22134,LADLE LOVE HEART RED,Home Decor,0.43720930232558136,0.08771381682945226,1988,785.16,126,80,9,15.777777777777779,0.013610071452875128,9.814499999999999,24.85,0.0034082609754118314
22135,LADLE LOVE HEART PINK,Home Decor,0.43803738317757007,0.0875714183183942,1197,487.5,103,58,5,11.62135922330097,0.009867301803334467,8.405172413793103,20.637931034482758,0.002786118098947767
22136,LOVE HEART SOCK HANGER,Home Decor,1.6440298507462685,0.034120068940106406,1888,2999.9999999999995,191,117,8,9.884816753926701,0.019904729499829875,25.64102564102564,16.136752136752136,0.00516649084367984
22137,BATHROOM SET LOVE HEART DESIGN,Home Decor,2.9156250000000004,0.14052751997729043,584,1410.8,31,24,5,18.838709677419356,0.004083021435862538,58.78333333333333,24.333333333333332,0.0008385403987124347
22138,BAKING SET 9 PIECE RETROSPOT,General Gifts,4.951761041902604,0.4945882902586867,9052,43155.060000000005,1742,1137,29,5.196326061997704,0.19343314052398775,37.95519788918206,7.961301671064204,0.04712056046958262
22139,RETROSPOT TEA SET CERAMIC 11 PC,General Gifts,4.946230646022425,0.49798589442623753,10107,47787.600000000006,1838,941,26,5.498911860718172,0.1600884654644437,50.78384697130713,10.740701381509034,0.049717330736563065
22141,CHRISTMAS CRAFT TREE TOP ANGEL,Party & Seasonal,2.1325995807127884,0.29665352183419375,3141,6419.380000000001,434,313,12,7.2373271889400925,0.053249404559373936,20.509201277955274,10.035143769968052,0.011739565581974086
22142,CHRISTMAS CRAFT WHITE FAIRY,Party & Seasonal,1.481196581196581,0.2704605078872266,4198,5898.54,429,336,11,9.785547785547786,0.057162300102075535,17.55517857142857,12.494047619047619,0.011604317130568855
22143,CHRISTMAS CRAFT HEART DECORATIONS,Home Decor,2.091071428571429,0.046814083794926936,422,838.2,53,51,2,7.962264150943396,0.008676420551207894,16.43529411764706,8.27450980392157,0.001433633584895453
22144,CHRISTMAS CRAFT LITTLE FRIENDS,Party & Seasonal,2.1329761904761906,0.30521389619484446,4475,9171.300000000001,535,392,13,8.36448598130841,0.06668935011908812,23.396173469387758,11.415816326530612,0.01447158430035976
22145,CHRISTMAS CRAFT HEART STOCKING,Home Decor,2.0915730337078653,0.04524631586349539,1294,2637.4,169,153,10,7.65680473372781,0.02602926165362368,17.237908496732025,8.457516339869281,0.004571397657496821
22146,EASTER CRAFT IVY WREATH WITH CHICK,Home Decor,1.9125,0.09969614028812507,1347,2350.65,99,93,5,13.606060606060606,0.015821708063967335,25.275806451612905,14.483870967741936,0.002677919337823582
22147,FELTCRAFT BUTTERFLY HEARTS,Home Decor,1.4480212954747116,0.1428649000023168,12930,17689.3,1026,582,14,12.602339181286549,0.09901326981966656,30.39398625429553,22.216494845360824,0.027752982228353484
22148,EASTER CRAFT 4 CHICKS,Party & Seasonal,1.9241176470588235,0.08439633884351805,3004,5449.8,243,209,13,12.362139917695472,0.03555631167063627,26.0755980861244,14.373205741626794,0.006573074738294247
22149,FELTCRAFT 6 FLOWER FRIENDS,Stationery & Crafts,2.0936679841897234,0.12776245187327395,12373,24656.190000000002,1189,684,18,10.406223717409588,0.11636611092208234,36.04706140350878,18.089181286549707,0.03216208174416403
22150,3 STRIPEY MICE FELTCRAFT,Stationery & Crafts,1.9470236753100338,0.17844621102426023,7767,14018.05,829,505,12,9.369119420989144,0.08591357604627424,27.758514851485145,15.38019801980198,0.02242419324298737
22151,PLACE SETTING WHITE HEART,Home Decor,0.4237172011661808,0.08057839395458985,27416,11049.33,645,361,12,42.50542635658915,0.061415447431099016,30.607562326869807,75.94459833795014,0.017447050231274852
22152,PLACE SETTING WHITE STAR,Storage & Bags,0.42414529914529914,0.07955021249675721,6239,2539.31,219,154,6,28.488584474885844,0.026199387546784622,16.489025974025974,40.51298701298701,0.005923882171549136
22153,ANGEL DECORATION STARS ON DRESS,Home Decor,0.4194312796208531,0.0058275836512156586,5586,2325.96,191,136,5,29.24607329842932,0.023137121469887716,17.10264705882353,41.0735294117647,0.00516649084367984
22154,ANGEL DECORATION 3 BUTTONS,Home Decor,0.4192996108949416,0.006457169574241165,7617,3130.02,227,163,5,33.55506607929515,0.027730520585233072,19.202576687116565,46.73006134969325,0.006140279693797506
22155,STAR DECORATION RUSTIC,Home Decor,0.42,0.0,5865,2463.3,221,165,4,26.53846153846154,0.02807077237155495,14.92909090909091,35.54545454545455,0.0059779815521112285
22156,HEART DECORATION WITH PEARLS,Home Decor,0.8552115812917594,0.07504172797186152,5882,4956.67,414,259,5,14.207729468599034,0.044062606328683224,19.137722007722008,22.71042471042471,0.011198571776353161
22157,ANGEL DECORATION WITH LACE PADDED,Home Decor,0.85,0.0,1748,1485.8,112,88,3,15.607142857142858,0.01497107859816264,16.884090909090908,19.863636363636363,0.0030295653114771836
22158,3 HEARTS HANGING DECORATION RUSTIC,Home Decor,2.9530508474576274,0.22545195899032774,8439,23768.81,646,374,7,13.063467492260061,0.06362708404219122,63.552967914438504,22.56417112299465,0.017474099921555897
22161,HEART DECORATION RUSTIC HANGING,Home Decor,0.3470901639344262,0.21758716163176756,5417,1607.9900000000002,219,156,9,24.735159817351597,0.026539639333106498,10.307628205128207,34.72435897435897,0.005923882171549136
22162,HEART GARLAND RUSTIC PADDED,Home Decor,2.9472027972027974,0.03344968040028367,937,2706.55,133,92,4,7.045112781954887,0.015651582170806397,29.419021739130436,10.184782608695652,0.0035976088073791557
22163,HEART STRING MEMO HOLDER HANGING,Home Decor,2.2364285714285717,1.0205040771249136,971,1598.69,104,86,7,9.336538461538462,0.014630826811840763,18.589418604651165,11.290697674418604,0.0028131677892288135
22164,STRING OF STARS CARD HOLDER,Storage & Bags,2.91046511627907,0.259247569565428,309,829.9500000000002,42,40,4,7.357142857142857,0.006805035726437564,20.748750000000005,7.725,0.0011360869918039438
22165,"DIAMANTE HEART SHAPED WALL MIRROR,",Home Decor,11.117265625,3.339167399369755,783,5020.41,127,82,2,6.165354330708661,0.013950323239197007,61.224512195121946,9.548780487804878,0.003435310665692878
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",Home Decor,7.433953488372094,1.371174573885789,309,1670.3100000000002,41,31,1,7.536585365853658,0.005273902687989112,53.88096774193549,9.96774193548387,0.0011090373015228976
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",Home Decor,9.542307692307691,1.4882776078726832,528,3850.7999999999997,166,92,3,3.180722891566265,0.015651582170806397,41.85652173913043,5.739130434782608,0.004490248586653683
22168,ORGANISER WOOD ANTIQUE WHITE,General Gifts,8.480573248407644,0.12909734315817806,660,5476.8,304,250,10,2.1710526315789473,0.042531473290234774,21.9072,2.64,0.00822310584543807
22169,FAMILY ALBUM WHITE PICTURE FRAME,Home Decor,8.372061855670102,0.603028395464922,2140,17040.74,570,276,11,3.754385964912281,0.04695474651241919,61.74181159420291,7.753623188405797,0.01541832346019638
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,Home Decor,6.687230769230769,0.5785834344099287,2344,14894.9,510,279,9,4.596078431372549,0.047465124191902006,53.38673835125448,8.401433691756273,0.013795342043333604
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,Home Decor,8.376994633273704,0.4467311600524721,3055,21914.02,544,269,10,5.615808823529412,0.045763865260292615,81.46475836431227,11.356877323420074,0.014715031512889177
22172,METAL SHELF WITH RAIL,General Gifts,8.472929936305732,0.14973164519376594,339,2839.0,156,124,7,2.173076923076923,0.02109561075195645,22.89516129032258,2.7338709677419355,0.00421975168384322
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,General Gifts,2.987658142664872,0.2788949245377793,4644,13158.84,714,383,12,6.504201680672269,0.06515821708063968,34.357284595300264,12.12532637075718,0.019313478860667047
22174,PHOTO CUBE,Home Decor,1.6844047619047617,0.3034207017425036,4185,6410.8099999999995,303,178,9,13.811881188118813,0.03028240898264716,36.01578651685393,23.51123595505618,0.008196056155157023
22175,PINK OWL SOFT TOY,Kids & Toys,2.9359546925566344,0.09501953602436203,1770,4926.4800000000005,296,161,11,5.97972972972973,0.027390268798911193,30.599254658385096,10.993788819875776,0.0080067083231897
22176,BLUE OWL SOFT TOY,Kids & Toys,2.9412280701754385,0.05871067492001201,1138,3257.1000000000004,217,125,11,5.244239631336406,0.021265736645117387,26.056800000000003,9.104,0.005869782790987043
22177,5 HOOK BLACKBOARD ORGANISER,General Gifts,9.876019417475728,0.40142720827172845,301,2589.5899999999997,102,90,4,2.950980392156863,0.015311330384484519,28.77322222222222,3.3444444444444446,0.0027590684086667206
22178,VICTORIAN GLASS HANGING T-LIGHT,Kitchen & Dining,1.3436502659574467,0.2705700594039141,37851,46440.91,1442,593,16,26.248959778085993,0.10088465464443688,78.3151939291737,63.82967959527824,0.03900565338526874
22179,SET 10 LIGHTS NIGHT OWL,General Gifts,6.711875,0.3805099226101986,1847,11880.19,401,201,11,4.605985037406484,0.03419530452534876,59.10542288557214,9.189054726368159,0.01084692580269956
22180,RETROSPOT LAMP,General Gifts,9.898777173913043,0.2680383361914585,946,9186.5,358,226,13,2.642458100558659,0.038448451854372234,40.64823008849557,4.185840707964601,0.009683789120614569
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,Home Decor,0.8464545454545455,0.021270920134528148,1512,1235.28,104,85,10,14.538461538461538,0.014460700918679823,14.532705882352941,17.788235294117648,0.0028131677892288135
22182,CAKE STAND VICTORIAN FILIGREE SMALL,General Gifts,4.517164179104478,1.1848012312136162,361,1238.95,65,58,5,5.553846153846154,0.009867301803334467,21.361206896551725,6.224137931034483,0.0017582298682680083
22183,CAKE STAND VICTORIAN FILIGREE MED,General Gifts,6.304545454545455,1.306778989986956,292,1505.55,63,58,3,4.634920634920635,0.009867301803334467,25.957758620689653,5.0344827586206895,0.0017041304877059157
22184,CAKE STAND VICTORIAN FILIGREE LARGE,General Gifts,7.603472222222223,1.8103249725559714,269,1617.7,71,60,6,3.788732394366197,0.010207553589656346,26.961666666666666,4.483333333333333,0.001920528009954286
22185,SLATE TILE NATURAL HANGING,Home Decor,1.6202061855670102,0.2598806300473057,3809,5833.549999999999,375,298,5,10.157333333333334,0.05069751616195985,19.575671140939594,12.781879194630873,0.010143633855392355
22186,RED STAR CARD HOLDER,Storage & Bags,2.6838775510204083,0.580928348462376,1930,4917.54,284,234,8,6.795774647887324,0.03980945899965975,21.015128205128207,8.247863247863247,0.007682112039817144
22187,GREEN CHRISTMAS TREE CARD HOLDER,Storage & Bags,3.4182894736842107,1.2396059079471755,2022,6008.0199999999995,290,230,7,6.972413793103448,0.03912895542701599,26.12182608695652,8.791304347826086,0.007844410181503421
22188,BLACK HEART CARD HOLDER,Home Decor,3.8298214285714285,0.4525274371448977,12382,32379.54,487,292,7,25.42505133470226,0.04967676080299421,110.88883561643836,42.4041095890411,0.013173199166869539
22189,CREAM HEART CARD HOLDER,Home Decor,3.874987057808456,0.3525230731505561,18113,52627.29,1129,536,12,16.04340124003543,0.09118747873426336,98.18524253731343,33.792910447761194,0.03053910032730125
22190,LOCAL CAFE MUG,Kitchen & Dining,1.9633333333333334,0.4527215157614372,1168,1944.3300000000002,124,88,4,9.419354838709678,0.01497107859816264,22.094659090909094,13.272727272727273,0.003354161594849739
22191,IVORY DINER WALL CLOCK,General Gifts,8.464065040650405,0.1711754600055187,1969,16070.1,592,335,13,3.3260135135135136,0.056992174208914594,47.97044776119403,5.877611940298507,0.0160134166463794
22192,BLUE DINER WALL CLOCK,General Gifts,8.461507633587786,0.449772640608448,1391,11511.78,511,260,14,2.7221135029354206,0.044232732221844165,44.27607692307693,5.35,0.01382239173361465
22193,RED DINER WALL CLOCK,General Gifts,8.478852173913044,0.6317679446989203,1863,15224.09,555,265,16,3.3567567567567567,0.04508336168764886,57.4493962264151,7.030188679245283,0.015012578105980686
22194,BLACK DINER WALL CLOCK,General Gifts,8.45896551724138,0.18282780353963216,357,2952.05,142,100,9,2.5140845070422535,0.01701258931609391,29.520500000000002,3.57,0.003841056019908572
22195,LARGE HEART MEASURING SPOONS,Kitchen & Dining,1.6811913357400723,0.24136521635148042,4719,7687.469999999999,520,325,16,9.075,0.0552909152773052,23.653753846153844,14.52,0.014065838946144067
22196,SMALL HEART MEASURING SPOONS,Kitchen & Dining,0.8576097560975608,0.08392437208818693,5906,4963.549999999999,565,304,14,10.453097345132743,0.051718271520925486,16.327467105263157,19.42763157894737,0.015283075008791148
22197,SMALL POPCORN HOLDER,Storage & Bags,0.8384881209503239,0.07471887430601833,77971,59101.69,1752,601,17,44.50399543378995,0.1022456617897244,98.33891846921797,129.73544093178037,0.04739105737239309
22198,LARGE POPCORN HOLDER,Storage & Bags,1.6363013698630136,0.05056755506815382,7078,11200.3,478,240,13,14.807531380753138,0.04083021435862538,46.66791666666666,29.491666666666667,0.012929751954340122
22199,FRYING PAN RED POLKADOT,General Gifts,4.0562589928057555,0.6832305649506136,1691,6394.21,273,158,15,6.194139194139194,0.026879891119428376,40.4696835443038,10.70253164556962,0.007384565446725635
22200,FRYING PAN PINK POLKADOT,General Gifts,4.114,0.6697845041886843,1174,4683.54,230,120,9,5.104347826086957,0.02041510717931269,39.0295,9.783333333333333,0.006221428764640645
22201,FRYING PAN BLUE POLKADOT,General Gifts,4.072429906542056,0.694494306483984,412,1586.0,106,76,9,3.8867924528301887,0.012929567880231372,20.86842105263158,5.421052631578948,0.002867267169790906
22202,MILK PAN PINK RETROSPOT,General Gifts,3.7257055214723924,0.09058771974900978,964,3456.6,156,91,8,6.17948717948718,0.015481456277645458,37.98461538461538,10.593406593406593,0.00421975168384322
22203,MILK PAN RED RETROSPOT,General Gifts,3.6782181818181816,0.5711712480147491,1237,4424.14,270,166,14,4.5814814814814815,0.02824089826471589,26.651445783132534,7.451807228915663,0.007303416375882496
22204,MILK PAN BLUE RETROSPOT,General Gifts,3.62010101010101,0.5505942892234712,414,1443.16,97,66,10,4.268041237113402,0.01122830894862198,21.866060606060607,6.2727272727272725,0.002623819957261489
22207,FRYING PAN UNION FLAG,General Gifts,4.281272727272727,0.6552339322263983,2920,11523.36,324,189,7,9.012345679012345,0.03215379380741749,60.97015873015874,15.44973544973545,0.008764099651058996
22208,WOOD STAMP SET THANK YOU,General Gifts,1.2266363636363635,0.4526207587564382,2111,2568.7999999999997,311,237,8,6.787781350482315,0.040319836679142566,10.838818565400842,8.907172995780591,0.008412453677405394
22209,WOOD STAMP SET HAPPY BIRTHDAY,Party & Seasonal,1.2343283582089553,0.43558887915302785,1281,1550.4199999999998,193,159,7,6.637305699481865,0.027050017012589318,9.751069182389935,8.056603773584905,0.005220590224241932
22210,WOOD STAMP SET BEST WISHES,General Gifts,1.2216597510373441,0.4684448388888539,1491,1755.4199999999998,226,179,10,6.597345132743363,0.0304525348758081,9.8068156424581,8.329608938547485,0.00611323000351646
22211,WOOD STAMP SET FLOWERS,Garden & Outdoor,1.2394859813084111,0.43343395432326276,1288,1636.83,202,161,7,6.376237623762377,0.027390268798911193,10.166645962732918,8.0,0.005464037436771349
22212,FOUR HOOK  WHITE LOVEBIRDS,Garden & Outdoor,2.100171606864275,0.13205752252359643,3781,7563.51,608,323,15,6.21875,0.05495066349098333,23.416439628482973,11.705882352941176,0.01644621169087614
22214,CANDLE PLATE LACE WHITE,Kitchen & Dining,2.4563461538461535,0.35276514903980233,462,1069.3,52,43,7,8.884615384615385,0.007315413405920381,24.867441860465114,10.744186046511627,0.0014065838946144067
22215,CAKE STAND WHITE TWO TIER LACE,General Gifts,8.155828220858897,1.240594059163553,1042,8117.8,319,245,17,3.2664576802507836,0.041680843824430075,33.13387755102041,4.253061224489796,0.008628851199653764
22216,T-LIGHT HOLDER WHITE LACE,Storage & Bags,0.8,0.19846129407494462,1069,775.5699999999999,57,48,4,18.75438596491228,0.008166042871725076,16.157708333333332,22.270833333333332,0.001541832346019638
22217,T-LIGHT HOLDER HANGING LACE,Home Decor,1.152316384180791,0.26696899592808815,2192,2356.02,172,152,4,12.744186046511627,0.025859135760462743,15.500131578947368,14.421052631578947,0.004652546728339961
22218,CAKE STAND LACE WHITE,General Gifts,4.193243243243243,0.15904015855406603,1116,4419.5,183,143,15,6.098360655737705,0.02432800272201429,30.905594405594407,7.804195804195804,0.00495009332143147
22219,LOVEBIRD HANGING DECORATION WHITE,Home Decor,0.853728813559322,0.06828881601871598,8515,7128.549999999999,726,384,13,11.728650137741047,0.06532834297380061,18.563932291666664,22.174479166666668,0.0196380751440396
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,Garden & Outdoor,9.423983739837396,1.739297883131335,713,6249.95,244,190,11,2.9221311475409837,0.03232391970057843,32.894473684210524,3.7526315789473683,0.006600124428575293
22221,CAKE STAND LOVEBIRD 2 TIER PINK,Garden & Outdoor,9.552142857142856,1.4280196005114965,885,6348.95,138,108,12,6.413043478260869,0.01837359646138142,58.786574074074075,8.194444444444445,0.0037328572587843867
22222,CAKE PLATE LOVEBIRD WHITE,Kitchen & Dining,4.624587458745874,0.9113600989227159,1229,4561.95,297,203,15,4.138047138047138,0.034535556311670636,22.472660098522166,6.054187192118227,0.008033758013470746
22223,CAKE PLATE LOVEBIRD PINK,Kitchen & Dining,4.63046875,0.8800553484517795,560,2065.2000000000003,125,89,10,4.48,0.01514120449132358,23.204494382022474,6.292134831460674,0.003381211285130785
22224,WHITE LOVEBIRD LANTERN,Home Decor,2.920700636942675,0.10438387405405244,2130,6090.700000000001,304,234,9,7.006578947368421,0.03980945899965975,26.02863247863248,9.102564102564102,0.00822310584543807
22227,HANGING HEART MIRROR DECORATION,Home Decor,0.6558394160583942,0.06709995095523368,5332,3455.6000000000004,381,195,4,13.994750656167978,0.03317454916638312,17.721025641025644,27.343589743589742,0.010305931997078634
22228,BUNNY WOODEN PAINTED WITH BIRD,Garden & Outdoor,0.7707777777777778,0.17416827269313792,1479,1131.11,175,148,5,8.451428571428572,0.025178632187818985,7.6426351351351345,9.993243243243244,0.0047336957991830995
22229,BUNNY WOODEN PAINTED WITH FLOWER,Garden & Outdoor,0.752542372881356,0.18877104316129006,860,644.52,114,101,6,7.543859649122807,0.017182715209254847,6.381386138613861,8.514851485148515,0.003083664692039276
22230,JIGSAW TREE WITH WATERING CAN,Kids & Toys,0.6925,0.25277047570044003,1368,732.16,123,96,9,11.121951219512194,0.016332085743450152,7.626666666666666,14.25,0.0033271119045686927
