CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,NumInvoices,TotalUnits,TotalSpend,UniqueProducts,FavoriteStockCode,FavoriteProductDescription,FavoriteCategory,AvgOrderValue,RecencyDays,CustomerTenureDays,AvgUnitsPerInvoice,SpendPerProduct,PurchaseFrequency,RecencyRatio,DiversityRatio,TopCategoryShare,CategoryDiversity,Share_StorageBags,Share_GeneralGifts,Share_HomeDecor,Share_KitchenDining,Share_StationeryCrafts,CountryGroup,ValueSegment
14234,United Kingdom,2011-10-13 13:58:00,2011-11-17 17:53:00,4,963,775.46,122,23265,SET OF 3 WOODEN TREE DECORATIONS,Home Decor,193.86499999999998,22,35,240.75,6.356229508196722,0.11428571428571428,0.6285714285714286,0.12668743509865005,0.29595015576323985,8,0.004153686396677051,0.09345794392523364,0.29595015576323985,0.01973001038421599,0.29283489096573206,UK,Medium
14235,United Kingdom,2010-03-30 13:36:00,2011-09-25 14:37:00,9,3014,4717.99,107,85099F,JUMBO BAG STRAWBERRY,General Gifts,524.2211111111112,75,544,334.8888888888889,44.093364485981304,0.016544117647058824,0.13786764705882354,0.03550099535500995,0.2959522229595222,9,0.2959522229595222,0.18579960185799602,0.21267418712674188,0.1353682813536828,0.049435965494359656,UK,High
14236,United Kingdom,2010-07-22 14:27:00,2011-09-20 09:13:00,5,812,1744.64,39,22502,PICNIC BASKET WICKER SMALL,Storage & Bags,348.928,81,424,162.4,44.734358974358976,0.01179245283018868,0.19103773584905662,0.0480295566502463,0.4605911330049261,8,0.4605911330049261,0.07758620689655173,0.029556650246305417,0.18472906403940886,0.12561576354679804,UK,High
14237,United Kingdom,2010-04-28 10:04:00,2010-12-01 13:20:00,2,276,632.14,26,22627,MINT KITCHEN SCALES,Kitchen & Dining,316.07,373,217,138.0,24.313076923076924,0.009216589861751152,1.7188940092165899,0.09420289855072464,0.3333333333333333,7,0.07971014492753623,0.11594202898550725,0.08695652173913043,0.3333333333333333,0.0,UK,Medium
14238,United Kingdom,2009-12-05 10:58:00,2011-01-17 14:40:00,3,189,434.23,13,21682,LARGE MEDINA STAMPED METAL BOWL,Kitchen & Dining,144.74333333333334,326,408,63.0,33.402307692307694,0.007352941176470588,0.7990196078431373,0.06878306878306878,0.42328042328042326,4,0.0,0.2751322751322751,0.06878306878306878,0.42328042328042326,0.0,UK,Low
14239,United Kingdom,2009-12-05 12:36:00,2011-10-27 14:40:00,21,1729,4263.17,97,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,203.00809523809525,43,691,82.33333333333333,43.95020618556701,0.030390738060781478,0.06222865412445731,0.05610179294389821,0.34297281665702717,7,0.2689415847310584,0.19086176980913824,0.34297281665702717,0.11451706188548294,0.04164256795835743,UK,High
14240,United Kingdom,2010-10-12 12:48:00,2011-11-09 13:45:00,3,655,1247.49,46,21535,RED RETROSPOT SMALL MILK JUG,Home Decor,415.83,30,393,218.33333333333334,27.11934782608696,0.007633587786259542,0.07633587786259542,0.07022900763358779,0.4534351145038168,7,0.05801526717557252,0.2152671755725191,0.4534351145038168,0.06717557251908397,0.0549618320610687,UK,Medium
14241,United Kingdom,2010-01-12 15:11:00,2011-06-09 11:46:00,2,242,333.70000000000005,12,21124,SET/10 BLUE SPOTTY PARTY CANDLES,Home Decor,166.85000000000002,184,512,121.0,27.808333333333337,0.00390625,0.359375,0.049586776859504134,0.5867768595041323,4,0.2644628099173554,0.049586776859504134,0.5867768595041323,0.09917355371900827,0.0,UK,Low
14242,United Kingdom,2011-01-18 08:53:00,2011-04-19 11:46:00,2,123,280.55,13,22855,FINE WICKER HEART,Home Decor,140.27499999999998,235,91,61.5,21.58076923076923,0.02197802197802198,2.5824175824175826,0.10569105691056911,0.5772357723577236,6,0.1951219512195122,0.016260162601626018,0.5772357723577236,0.0975609756097561,0.0975609756097561,UK,Low
14243,United Kingdom,2010-08-20 13:41:00,2011-12-01 11:12:00,17,3687,7431.05,235,82494L,WOODEN FRAME ANTIQUE WHITE,Home Decor,437.1205882352941,9,467,216.88235294117646,31.621489361702128,0.03640256959314775,0.019271948608137045,0.06373745592622729,0.3704909140222403,8,0.14564686737184704,0.1887713588283157,0.3704909140222403,0.20667209113100082,0.029020884187686467,UK,High
14244,United Kingdom,2010-02-17 11:40:00,2010-02-17 11:40:00,1,814,366.41999999999996,16,22288,"DECORATION , HANGING METAL RABBIT",Home Decor,366.41999999999996,661,1,814.0,22.901249999999997,1.0,661.0,0.019656019656019656,0.7518427518427518,4,0.0,0.7518427518427518,0.23587223587223588,0.009828009828009828,0.0,UK,Low
14245,United Kingdom,2011-03-21 10:41:00,2011-05-04 08:40:00,2,976,1693.45,107,22722,SET OF 6 SPICE TINS PANTRY DESIGN,General Gifts,846.725,220,43,488.0,15.826635514018692,0.046511627906976744,5.116279069767442,0.1096311475409836,0.39241803278688525,8,0.23770491803278687,0.39241803278688525,0.1864754098360656,0.06762295081967214,0.08401639344262295,UK,High
14246,United Kingdom,2011-04-08 08:25:00,2011-08-21 11:50:00,3,804,1474.06,57,23078,ICE CREAM PEN LIP GLOSS,General Gifts,491.3533333333333,111,135,268.0,25.860701754385964,0.022222222222222223,0.8222222222222222,0.0708955223880597,0.22263681592039802,8,0.14427860696517414,0.22263681592039802,0.1654228855721393,0.06716417910447761,0.208955223880597,UK,Medium
14247,United Kingdom,2010-06-06 15:07:00,2011-03-06 15:21:00,5,382,772.66,82,22073,RED RETROSPOT STORAGE JAR,Home Decor,154.53199999999998,278,273,76.4,9.422682926829268,0.018315018315018316,1.0183150183150182,0.21465968586387435,0.5863874345549738,8,0.031413612565445025,0.09162303664921466,0.5863874345549738,0.07591623036649214,0.06544502617801047,UK,Medium
14248,United Kingdom,2010-07-12 14:27:00,2011-01-25 14:45:00,3,692,1032.95,41,20718,RED SPOTTY SHOPPER BAG,General Gifts,344.31666666666666,318,197,230.66666666666666,25.19390243902439,0.015228426395939087,1.614213197969543,0.059248554913294796,0.5274566473988439,9,0.17630057803468208,0.5274566473988439,0.011560693641618497,0.10404624277456648,0.08815028901734104,UK,Medium
14249,United Kingdom,2010-01-29 14:21:00,2010-10-25 12:34:00,12,2487,5625.461,178,84879,ASSORTED COLOUR BIRD ORNAMENT,General Gifts,468.7884166666667,411,268,207.25,31.60371348314607,0.04477611940298507,1.5335820895522387,0.07157217531162043,0.3699236027342179,9,0.12907117008443908,0.145556895858464,0.3699236027342179,0.14877362283876155,0.09248090068355448,UK,High
14250,United Kingdom,2011-09-11 13:44:00,2011-12-02 14:30:00,3,1200,1904.05,94,23355,HOT WATER BOTTLE KEEP CALM,General Gifts,634.6833333333333,7,82,400.0,20.255851063829788,0.036585365853658534,0.08536585365853659,0.07833333333333334,0.31166666666666665,8,0.2783333333333333,0.31166666666666665,0.025833333333333333,0.06583333333333333,0.16666666666666666,UK,High
14251,United Kingdom,2011-10-13 12:46:00,2011-12-08 08:32:00,5,1674,2879.7000000000003,37,21790,VINTAGE SNAP CARDS,General Gifts,575.9399999999999,2,55,334.8,77.82972972972973,0.09090909090909091,0.03636363636363636,0.022102747909199524,0.2951015531660693,6,0.035842293906810034,0.2951015531660693,0.2532855436081243,0.035842293906810034,0.0,UK,High
14252,United Kingdom,2010-11-23 13:36:00,2010-11-23 13:36:00,1,111,350.99,10,22823,CHEST NATURAL WOOD 20 DRAWERS,Home Decor,350.99,381,1,111.0,35.099000000000004,1.0,381.0,0.09009009009009009,0.6486486486486487,6,0.018018018018018018,0.0990990990990991,0.6486486486486487,0.05405405405405406,0.0,UK,Low
14253,United Kingdom,2010-03-26 15:08:00,2010-08-03 14:55:00,2,88,363.40000000000003,11,20750,RED/WHITE DOT MINI CASES,General Gifts,181.70000000000002,493,129,44.0,33.03636363636364,0.015503875968992248,3.8217054263565893,0.125,0.8068181818181818,5,0.045454545454545456,0.8068181818181818,0.06818181818181818,0.011363636363636364,0.06818181818181818,UK,Low
14254,United Kingdom,2010-10-03 11:52:00,2010-10-03 11:52:00,1,263,601.03,23,85099B,JUMBO BAG RED RETROSPOT,General Gifts,601.03,433,1,263.0,26.13173913043478,1.0,433.0,0.08745247148288973,0.5855513307984791,4,0.2737642585551331,0.5855513307984791,0.049429657794676805,0.09125475285171103,0.0,UK,Medium
14255,United Kingdom,2010-06-11 15:54:00,2010-06-11 15:54:00,1,1,1000.63,1,M,Manual,General Gifts,1000.63,546,1,1.0,1000.63,1.0,546.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,UK,Medium
14256,United Kingdom,2010-01-14 10:35:00,2011-03-24 13:17:00,5,1171,2473.9900000000002,100,84880,WHITE WIRE EGG HOLDER,Storage & Bags,494.79800000000006,260,434,234.2,24.739900000000002,0.01152073732718894,0.5990783410138248,0.08539709649871904,0.4218616567036721,6,0.4218616567036721,0.12980358667805295,0.20324508966695132,0.21947053800170793,0.0,UK,High
14257,United Kingdom,2010-03-01 15:36:00,2011-10-06 16:54:00,9,3332,5954.45,167,20718,RECYCLING BAG RETROSPOT,Storage & Bags,661.6055555555555,64,584,370.22222222222223,35.65538922155689,0.015410958904109588,0.1095890410958904,0.050120048019207684,0.21668667466986793,8,0.21668667466986793,0.1368547418967587,0.1998799519807923,0.0468187274909964,0.12454981992797119,UK,High
14258,United Kingdom,2009-12-04 08:36:00,2011-11-30 15:27:00,25,17488,32051.34,97,82494L,WOODEN FRAME ANTIQUE WHITE,Home Decor,1282.0536,9,726,699.52,330.4261855670103,0.03443526170798898,0.012396694214876033,0.005546660567246111,0.2881976212259835,8,0.20825709057639524,0.13243366880146387,0.23570448307410796,0.11813815187557182,0.00651875571820677,UK,High
14259,United Kingdom,2011-07-21 10:44:00,2011-07-21 10:44:00,1,68,120.0,5,22079,RIBBON REEL HEARTS DESIGN,Stationery & Crafts,120.0,142,1,68.0,24.0,1.0,142.0,0.07352941176470588,0.5,4,0.17647058823529413,0.0,0.29411764705882354,0.0,0.5,UK,Low
14260,United Kingdom,2010-06-09 11:23:00,2010-08-25 14:55:00,3,544,824.28,50,22444,GROW YOUR OWN PLANT IN A CAN,Storage & Bags,274.76,471,77,181.33333333333334,16.485599999999998,0.03896103896103896,6.116883116883117,0.09191176470588236,0.2647058823529412,9,0.2647058823529412,0.20036764705882354,0.20588235294117646,0.04779411764705882,0.07352941176470588,UK,Medium
14261,United Kingdom,2011-09-22 10:47:00,2011-10-20 10:04:00,2,406,1163.45,52,23300,GARDENERS KNEELING PAD CUP OF TEA,Storage & Bags,581.725,51,27,203.0,22.37403846153846,0.07407407407407407,1.8888888888888888,0.12807881773399016,0.3448275862068966,8,0.3448275862068966,0.19950738916256158,0.15024630541871922,0.10344827586206896,0.0049261083743842365,UK,Medium
14262,United Kingdom,2011-04-13 12:23:00,2011-12-01 14:17:00,8,1645,2618.23,87,21790,VINTAGE SNAP CARDS,General Gifts,327.27875,8,232,205.625,30.094597701149425,0.034482758620689655,0.034482758620689655,0.05288753799392097,0.2978723404255319,7,0.15683890577507598,0.2978723404255319,0.07720364741641338,0.08753799392097264,0.1331306990881459,UK,High
14263,United Kingdom,2010-10-12 14:09:00,2010-10-12 14:09:00,1,171,322.93,16,22950,36 DOILIES VINTAGE CHRISTMAS,Kitchen & Dining,322.93,423,1,171.0,20.183125,1.0,423.0,0.0935672514619883,0.25146198830409355,8,0.24561403508771928,0.10526315789473684,0.17543859649122806,0.25146198830409355,0.07017543859649122,UK,Low
14264,United Kingdom,2010-04-07 13:21:00,2011-07-08 10:20:00,6,553,1517.3600000000001,59,48194,DOORMAT HEARTS,Home Decor,252.89333333333335,155,456,92.16666666666667,25.717966101694916,0.013157894736842105,0.3399122807017544,0.10669077757685352,0.4231464737793852,6,0.003616636528028933,0.10126582278481013,0.3345388788426763,0.4231464737793852,0.0325497287522604,UK,Medium
14265,Unspecified,2010-04-06 14:39:00,2011-08-22 13:32:00,4,715,1373.35,74,21488,WHITE BAMBOO RIBS LAMPSHADE,General Gifts,343.3375,109,502,178.75,18.55878378378378,0.00796812749003984,0.21713147410358566,0.1034965034965035,0.3412587412587413,7,0.16083916083916083,0.3412587412587413,0.07832167832167833,0.05454545454545454,0.26153846153846155,Rest of World,Medium
14266,United Kingdom,2010-10-07 13:32:00,2010-10-07 13:32:00,1,24,40.56,1,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,Kitchen & Dining,40.56,428,1,24.0,40.56,1.0,428.0,0.041666666666666664,1.0,1,0.0,0.0,0.0,1.0,0.0,UK,Low
14267,United Kingdom,2011-03-24 11:38:00,2011-06-30 10:09:00,3,530,1516.24,25,85123A,WHITE HANGING HEART T-LIGHT HOLDER,General Gifts,505.41333333333336,163,97,176.66666666666666,60.6496,0.030927835051546393,1.6804123711340206,0.04716981132075472,0.36981132075471695,5,0.09811320754716982,0.36981132075471695,0.35094339622641507,0.15849056603773584,0.022641509433962263,UK,Medium
14268,United Kingdom,2010-08-26 10:45:00,2010-08-26 10:45:00,1,147,354.85,19,22697,GREEN REGENCY TEACUP AND SAUCER,Home Decor,354.85,471,1,147.0,18.676315789473687,1.0,471.0,0.1292517006802721,0.5986394557823129,4,0.06802721088435375,0.2108843537414966,0.5986394557823129,0.12244897959183673,0.0,UK,Low
14269,United Kingdom,2010-09-26 12:53:00,2010-09-26 12:53:00,1,123,295.73,16,22493,PAINT YOUR OWN CANVAS SET,General Gifts,295.73,439,1,123.0,18.483125,1.0,439.0,0.13008130081300814,0.6341463414634146,5,0.18699186991869918,0.6341463414634146,0.0,0.04878048780487805,0.0,UK,Low
14270,United Kingdom,2011-01-12 09:33:00,2011-01-12 09:33:00,1,197,492.65000000000003,29,22502,PICNIC BASKET WICKER SMALL,Storage & Bags,492.65000000000003,332,1,197.0,16.98793103448276,1.0,332.0,0.14720812182741116,0.45685279187817257,7,0.45685279187817257,0.116751269035533,0.03553299492385787,0.08629441624365482,0.030456852791878174,UK,Medium
14271,United Kingdom,2010-10-26 17:01:00,2011-04-28 12:47:00,2,149,219.13,38,21485,"METAL SIGN,CUPCAKE SINGLE HOOK",Home Decor,109.565,226,183,74.5,5.766578947368421,0.01092896174863388,1.2349726775956285,0.2550335570469799,0.5906040268456376,5,0.20134228187919462,0.026845637583892617,0.5906040268456376,0.06711409395973154,0.0,UK,Low
14272,United Kingdom,2010-05-06 14:01:00,2011-09-27 10:08:00,4,1097,920.81,62,85032A,ROMANTIC IMAGES GIFT WRAP SET,Stationery & Crafts,230.20250000000001,74,508,274.25,14.851774193548387,0.007874015748031496,0.14566929133858267,0.056517775752051046,0.4038286235186873,8,0.11668185961713765,0.11668185961713765,0.1440291704649043,0.07292616226071102,0.4038286235186873,UK,Medium
14273,United Kingdom,2011-04-11 13:24:00,2011-10-19 13:20:00,4,264,559.97,22,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,139.9925,51,190,66.0,25.453181818181818,0.021052631578947368,0.26842105263157895,0.08333333333333333,0.75,3,0.75,0.23106060606060605,0.0,0.01893939393939394,0.0,UK,Medium
14274,United Kingdom,2010-01-22 12:51:00,2010-01-22 12:51:00,1,178,256.6,15,21314,SMALL GLASS HEART TRINKET POT,Kitchen & Dining,256.6,686,1,178.0,17.10666666666667,1.0,686.0,0.08426966292134831,0.39325842696629215,5,0.056179775280898875,0.39325842696629215,0.06741573033707865,0.3595505617977528,0.12359550561797752,UK,Low
14275,United Kingdom,2010-04-11 12:32:00,2010-11-09 09:06:00,6,538,1189.3799999999999,14,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Kitchen & Dining,198.23,396,211,89.66666666666667,84.95571428571428,0.02843601895734597,1.8767772511848342,0.026022304832713755,0.5055762081784386,4,0.0,0.11338289962825279,0.5055762081784386,0.3736059479553903,0.0,UK,Medium
14276,United Kingdom,2010-02-17 13:10:00,2011-09-02 09:45:00,7,1406,2102.68,75,20728,LUNCH BAG CARS BLUE,Storage & Bags,300.3828571428571,99,561,200.85714285714286,28.03573333333333,0.012477718360071301,0.17647058823529413,0.05334281650071124,0.5647226173541963,7,0.5647226173541963,0.05405405405405406,0.08534850640113797,0.1678520625889047,0.06543385490753911,UK,High
14277,France,2009-12-13 15:43:00,2011-11-24 15:01:00,9,89814,17225.81,334,85123A,WHITE HANGING HEART T-LIGHT HOLDER,General Gifts,1913.9788888888886,15,710,9979.333333333334,51.574281437125755,0.01267605633802817,0.02112676056338028,0.0037187966241343223,0.5614492172712495,9,0.30582091878771683,0.05666154497071726,0.013182800008907297,0.5614492172712495,0.037277039214376376,Europe,High
14278,United Kingdom,2010-10-26 12:07:00,2010-10-26 12:07:00,1,131,205.83,13,22745,POPPY'S PLAYHOUSE BEDROOM,Kids & Toys,205.83,410,1,131.0,15.833076923076923,1.0,410.0,0.09923664122137404,0.44274809160305345,4,0.0,0.37404580152671757,0.0,0.0916030534351145,0.0,UK,Low
14279,United Kingdom,2010-01-27 16:34:00,2010-07-07 08:42:00,2,46,191.86,3,78033,FLAG OF ST GEORGE CHAIR,Accessories,95.93,521,160,23.0,63.95333333333334,0.0125,3.25625,0.06521739130434782,0.5217391304347826,3,0.0,0.21739130434782608,0.0,0.5217391304347826,0.0,UK,Low
14280,United Kingdom,2011-05-27 10:37:00,2011-05-27 10:37:00,1,52,134.04,8,22456,NATURAL SLATE CHALKBOARD LARGE,General Gifts,134.04,197,1,52.0,16.755,1.0,197.0,0.15384615384615385,0.7884615384615384,4,0.11538461538461539,0.7884615384615384,0.0,0.0,0.0,UK,Low
14281,United Kingdom,2010-10-27 14:45:00,2010-10-27 14:45:00,1,45,245.15,7,21258,VICTORIAN SEWING BOX LARGE,Storage & Bags,245.15,408,1,45.0,35.02142857142857,1.0,408.0,0.15555555555555556,0.5333333333333333,4,0.5333333333333333,0.044444444444444446,0.08888888888888889,0.0,0.0,UK,Low
14282,United Kingdom,2010-02-15 11:22:00,2011-12-06 17:04:00,25,5478,7849.66,100,20724,JUMBO  BAG BAROQUE BLACK WHITE,Storage & Bags,313.9864,3,659,219.12,78.4966,0.03793626707132018,0.004552352048558422,0.018254837531945966,0.776378240233662,8,0.776378240233662,0.09090909090909091,0.011683096020445418,0.02227090178897408,0.04965315808689302,UK,High
14283,United Kingdom,2010-05-19 12:22:00,2010-09-02 14:46:00,4,550,628.4399999999999,36,21558,SKULL LUNCH BOX WITH CUTLERY,Storage & Bags,157.11,463,106,137.5,17.456666666666663,0.03773584905660377,4.367924528301887,0.06545454545454546,0.5418181818181819,6,0.5418181818181819,0.10181818181818182,0.12727272727272726,0.0,0.08727272727272728,UK,Medium
14284,United Kingdom,2010-02-24 12:06:00,2011-11-09 08:11:00,3,510,1299.65,59,23110,PARISIENNE KEY CABINET,Home Decor,433.2166666666667,31,622,170.0,22.02796610169492,0.00482315112540193,0.04983922829581994,0.11568627450980393,0.3568627450980392,7,0.0392156862745098,0.2196078431372549,0.3568627450980392,0.18823529411764706,0.12941176470588237,UK,Medium
14285,United Kingdom,2009-12-08 14:13:00,2011-11-18 14:50:00,8,954,3284.42,48,22113,GREY HEART HOT WATER BOTTLE,Kitchen & Dining,410.5525,21,710,119.25,68.42541666666666,0.011267605633802818,0.029577464788732393,0.050314465408805034,0.3249475890985325,9,0.13417190775681342,0.07861635220125786,0.13626834381551362,0.23689727463312368,0.012578616352201259,UK,High
14286,United Kingdom,2009-12-04 08:40:00,2011-11-16 10:34:00,7,8795,8479.76,270,16161U,TEA PARTY BIRTHDAY CARD,Stationery & Crafts,1211.3942857142858,24,712,1256.4285714285713,31.40651851851852,0.009831460674157303,0.033707865168539325,0.030699260943718023,0.3184764070494599,9,0.08834565093803297,0.2344513928368391,0.0488914155770324,0.006708357021034679,0.3184764070494599,UK,High
14287,United Kingdom,2011-05-25 11:41:00,2011-12-01 13:25:00,3,261,176.63,9,23078,ICE CREAM PEN LIP GLOSS,Stationery & Crafts,58.876666666666665,8,190,87.0,19.625555555555554,0.015789473684210527,0.042105263157894736,0.034482758620689655,0.6436781609195402,6,0.038314176245210725,0.10344827586206896,0.01532567049808429,0.0,0.6436781609195402,UK,Low
14288,United Kingdom,2011-05-10 13:22:00,2011-05-10 13:22:00,1,188,426.6,16,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Kitchen & Dining,426.6,213,1,188.0,26.6625,1.0,213.0,0.0851063829787234,0.43617021276595747,4,0.2127659574468085,0.43617021276595747,0.0,0.2872340425531915,0.0,UK,Low
14289,United Kingdom,2011-02-23 12:33:00,2011-12-01 11:44:00,6,292,911.26,33,48194,DOORMAT HEARTS,General Gifts,151.87666666666667,9,280,48.666666666666664,27.613939393939393,0.02142857142857143,0.03214285714285714,0.11301369863013698,0.4726027397260274,5,0.21232876712328766,0.18493150684931506,0.4726027397260274,0.08904109589041095,0.0410958904109589,UK,Medium
14290,United Kingdom,2009-12-08 11:44:00,2011-11-28 14:02:00,8,1600,4516.56,120,85123A,WHITE HANGING HEART T-LIGHT HOLDER,General Gifts,564.57,11,720,200.0,37.638000000000005,0.011111111111111112,0.015277777777777777,0.075,0.29375,9,0.070625,0.29375,0.1925,0.103125,0.1375,UK,High
14291,United Kingdom,2009-12-09 10:46:00,2011-12-08 10:26:00,23,6146,7904.1,241,22139,LUNCH BAG SPACEBOY DESIGN,General Gifts,343.6565217391304,2,728,267.2173913043478,32.797095435684646,0.03159340659340659,0.0027472527472527475,0.0392124959323137,0.26065733810608527,9,0.2051740969736414,0.26065733810608527,0.019036771884152294,0.009274324764074195,0.1387894565571103,UK,High
14292,United Kingdom,2010-03-19 11:10:00,2011-12-02 11:50:00,16,3429,9226.25,120,22423,REGENCY CAKESTAND 3 TIER,Storage & Bags,576.640625,8,623,214.3125,76.88541666666667,0.025682182985553772,0.012841091492776886,0.03499562554680665,0.35141440653251677,8,0.35141440653251677,0.3126275882181394,0.029163021289005542,0.21230679498396035,0.02099737532808399,UK,High
14293,United Kingdom,2009-12-10 10:57:00,2011-12-06 15:17:00,9,1730,3267.9300000000003,88,22111,SCOTTIE DOG HOT WATER BOTTLE,Storage & Bags,363.10333333333335,3,726,192.22222222222223,37.135568181818186,0.012396694214876033,0.004132231404958678,0.05086705202312139,0.22716763005780347,8,0.223121387283237,0.16184971098265896,0.16820809248554913,0.22716763005780347,0.09884393063583816,UK,High
14294,United Kingdom,2010-10-28 16:25:00,2010-10-28 16:25:00,1,190,375.34,23,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,Party & Seasonal,375.34,407,1,190.0,16.319130434782608,1.0,407.0,0.12105263157894737,0.3263157894736842,5,0.24210526315789474,0.10526315789473684,0.3263157894736842,0.0,0.0,UK,Low
14295,United Kingdom,2009-12-08 09:49:00,2011-10-30 15:50:00,5,1029,2362.91,66,47590B,PINK HAPPY BIRTHDAY BUNTING,General Gifts,472.582,40,691,205.8,35.80166666666666,0.00723589001447178,0.05788712011577424,0.0641399416909621,0.3333333333333333,9,0.05344995140913508,0.3333333333333333,0.13994169096209913,0.04859086491739553,0.2118561710398445,UK,High
14296,United Kingdom,2010-05-14 14:34:00,2010-10-14 14:14:00,2,314,456.40000000000003,27,16156S,WRAP PINK FAIRY CAKES,Home Decor,228.2,421,152,157.0,16.903703703703705,0.013157894736842105,2.7697368421052633,0.08598726114649681,0.321656050955414,6,0.2484076433121019,0.006369426751592357,0.321656050955414,0.09554140127388536,0.27388535031847133,UK,Low
14297,United Kingdom,2011-03-10 08:31:00,2011-11-22 09:06:00,4,865,1305.33,48,23266,SET OF 3 WOODEN STOCKING DECORATION,Home Decor,326.3325,18,257,216.25,27.194374999999997,0.01556420233463035,0.07003891050583658,0.055491329479768786,0.5132947976878612,7,0.05086705202312139,0.10867052023121387,0.5132947976878612,0.08670520231213873,0.0,UK,Medium
14298,United Kingdom,2009-12-11 13:49:00,2011-12-01 13:12:00,82,100272,91194.49,1370,22355,JUMBO STORAGE BAG SUKI,General Gifts,1112.1279268292683,8,719,1222.8292682926829,66.56532116788321,0.11404728789986092,0.011126564673157162,0.013662837083133875,0.2488331737673528,9,0.2201811073879049,0.22172690282431787,0.2488331737673528,0.11862733365246529,0.06055528961225467,UK,High
14299,United Kingdom,2009-12-02 10:58:00,2011-12-01 16:05:00,27,8228,14499.49,164,22423,REGENCY CAKESTAND 3 TIER,General Gifts,537.0181481481482,8,729,304.74074074074076,88.4115243902439,0.037037037037037035,0.010973936899862825,0.019931939718035974,0.3015313563441906,9,0.2337141468157511,0.3015313563441906,0.21390374331550802,0.12870685464268353,0.02600875060768109,UK,High
14300,United Kingdom,2011-11-21 08:57:00,2011-11-21 08:57:00,1,32,43.2,3,22081,RIBBON REEL FLORA + FAUNA,Stationery & Crafts,43.2,19,1,32.0,14.4,1.0,19.0,0.09375,0.625,2,0.0,0.0,0.375,0.0,0.625,UK,Low
14301,United Kingdom,2010-02-11 13:07:00,2011-08-14 15:33:00,4,1686,1992.18,37,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,Kitchen & Dining,498.045,117,549,421.5,53.8427027027027,0.007285974499089253,0.21311475409836064,0.021945432977461446,0.3096085409252669,8,0.12811387900355872,0.134638196915777,0.22894424673784106,0.16903914590747332,0.0035587188612099642,UK,High
14302,United Kingdom,2009-12-02 08:16:00,2010-10-05 08:10:00,3,298,742.9000000000001,25,22114,HOT WATER BOTTLE TEA AND SYMPATHY,Kitchen & Dining,247.63333333333335,431,306,99.33333333333333,29.716000000000005,0.00980392156862745,1.408496732026144,0.08389261744966443,0.6174496644295302,6,0.09395973154362416,0.12751677852348994,0.020134228187919462,0.6174496644295302,0.0,UK,Medium
14303,United Kingdom,2010-10-01 10:31:00,2010-10-28 15:37:00,2,218,277.94,21,22310,IVORY KNITTED MUG COSY,Kitchen & Dining,138.97,407,27,109.0,13.235238095238095,0.07407407407407407,15.074074074074074,0.0963302752293578,0.3853211009174312,6,0.1651376146788991,0.1743119266055046,0.12844036697247707,0.3853211009174312,0.0,UK,Low
14304,United Kingdom,2010-05-18 10:50:00,2011-05-01 11:50:00,3,775,1725.01,69,22087,PAPER BUNTING WHITE LACE,General Gifts,575.0033333333333,223,348,258.3333333333333,25.000144927536233,0.008620689655172414,0.6408045977011494,0.08903225806451613,0.3096774193548387,8,0.1767741935483871,0.19870967741935483,0.3096774193548387,0.06451612903225806,0.03096774193548387,UK,High
14305,United Kingdom,2011-07-27 14:14:00,2011-09-29 15:29:00,3,1089,1858.96,96,22041,"RECORD FRAME 7"" SINGLE SIZE",Storage & Bags,619.6533333333333,71,64,363.0,19.364166666666666,0.046875,1.109375,0.0881542699724518,0.325068870523416,8,0.325068870523416,0.08631772268135904,0.1763085399449036,0.1285583103764922,0.03856749311294766,UK,High
14306,United Kingdom,2010-01-31 13:42:00,2011-10-19 13:23:00,6,2065,3151.4,43,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,Storage & Bags,525.2333333333333,51,625,344.1666666666667,73.28837209302326,0.0096,0.0816,0.020823244552058112,0.37191283292978206,7,0.37191283292978206,0.024213075060532687,0.029055690072639227,0.13365617433414043,0.29055690072639223,UK,High
14307,United Kingdom,2009-12-07 13:06:00,2011-09-12 09:38:00,10,3374,5071.03,205,84879,ASSORTED COLOUR BIRD ORNAMENT,General Gifts,507.10299999999995,89,643,337.4,24.736731707317073,0.015552099533437015,0.13841368584758942,0.06075874333135744,0.27474807350326025,9,0.1757557794902193,0.27474807350326025,0.18405453467694133,0.07676348547717843,0.17071724955542383,UK,High
14308,United Kingdom,2010-06-08 16:39:00,2010-06-08 16:48:00,2,2,1147.02,1,M,Manual,General Gifts,573.51,549,1,1.0,1147.02,2.0,549.0,0.5,1.0,1,0.0,1.0,0.0,0.0,0.0,UK,Medium
